Instance,Income
136990,194423.8906
136991,111861.0469
136992,20454.72266
136993,36012.39453
136994,77485.10938
136995,311704
136996,17509.05859
136997,82946.61719
136998,25016.37305
136999,43409.5625
137000,92227.03906
137001,42905.78906
137002,63913.06641
137003,170904.9844
137004,45865.88281
137005,768232.1875
137006,30217.5625
137007,157998.8281
137008,211140.5625
137009,58149.48828
137010,462918.125
137011,47916.42578
137012,86454.32031
137013,213219.7031
137014,10228.46973
137015,124838.5
137016,122968.9531
137017,127567.5078
137018,113838.9063
137019,32574.30078
137020,199495.7969
137021,58838.79688
137022,21881.27344
137023,117963.1406
137024,40596.50781
137025,896848.3125
137026,167871.5625
137027,201290.75
137028,32936.70313
137029,166936.5625
137030,49695.81641
137031,128684.8516
137032,45167.01953
137033,57171.60547
137034,102924.2031
137035,38652
137036,91558.64063
137037,29275.58398
137038,79537.95313
137039,137661.9844
137040,26554.50977
137041,104191.1719
137042,40389.13281
137043,56840.87891
137044,330898.75
137045,45360.375
137046,88008.11719
137047,320495.9375
137048,45707.13672
137049,364818.0625
137050,202241.2656
137051,84877.02344
137052,89165.07813
137053,110630.5938
137054,47855.26563
137055,74787.10156
137056,231544.625
137057,117399.0938
137058,218352.0938
137059,19227.46094
137060,37257.83203
137061,104832.7109
137062,149704.4375
137063,53818.19922
137064,39947.30859
137065,209359.7188
137066,464738.9063
137067,175667.9063
137068,431679.4375
137069,74914.65625
137070,137883.2969
137071,34433.14063
137072,63877.47656
137073,52068.76563
137074,75015.30469
137075,26055.50781
137076,523329.25
137077,16445.20898
137078,77944.07813
137079,59361.56641
137080,286071.6875
137081,83681.35156
137082,184796.5156
137083,313538.125
137084,43051.25391
137085,51379.88281
137086,37458.33984
137087,57058.45703
137088,149121.5156
137089,81272.10156
137090,96324.80469
137091,118914.4844
137092,145796.3281
137093,176428.0156
137094,330730.4063
137095,29636.9082
137096,11794.08301
137097,63545.75391
137098,186910.8906
137099,102676.4688
137100,81315.28125
137101,164128.2813
137102,154785.8281
137103,36503.5
137104,21810.13672
137105,56744.39453
137106,30207.59961
137107,25179.31445
137108,20285.06641
137109,48983.97656
137110,40421.19531
137111,114289.6094
137112,422293.6875
137113,126288.5859
137114,65731.0625
137115,15016.39063
137116,56431.89063
137117,41574.19531
137118,99782.78906
137119,30542.2207
137120,27577.21289
137121,65201.74219
137122,28322.74805
137123,195011.7656
137124,28202.58789
137125,49169.21094
137126,31614.61523
137127,49891.58594
137128,20675.73047
137129,74116.65625
137130,339214.5313
137131,118608.2344
137132,102403.25
137133,92182.95313
137134,34536.29688
137135,124624.2656
137136,230793.625
137137,82984.21094
137138,288815.3438
137139,89317.94531
137140,95687.53906
137141,15148.81934
137142,20859.53125
137143,162150.4375
137144,334239.1563
137145,117119.2969
137146,26682.05859
137147,21349.58008
137148,45851.86328
137149,81168.16406
137150,14318.56445
137151,227149.0469
137152,321821
137153,51166.78906
137154,166638.3906
137155,-3317.771484
137156,173879.6875
137157,518634.3125
137158,187739.1719
137159,6673.404297
137160,44647.12109
137161,167451.1563
137162,27661.30469
137163,75542
137164,33976.61328
137165,63109.88281
137166,162858
137167,52929.35156
137168,99579.34375
137169,304778.625
137170,16868.96484
137171,86207.10938
137172,137044.7969
137173,66334.375
137174,91462.36719
137175,156625.0156
137176,18467.09961
137177,29903.97461
137178,196062.0625
137179,94673.41406
137180,39206.82031
137181,53237.03906
137182,58318.38281
137183,25793.33594
137184,72284.76563
137185,153373.2656
137186,14857.98242
137187,58267.95703
137188,257659.125
137189,31806.90234
137190,121114.0391
137191,17730.81055
137192,227560.3281
137193,77747.89063
137194,341477.5938
137195,270178.9688
137196,68361.89063
137197,146113.125
137198,20116.79883
137199,295198.1875
137200,217537.3125
137201,59462.46484
137202,122981.2656
137203,59882.89453
137204,19659.6543
137205,36353.85547
137206,8140.869629
137207,71912.85156
137208,33222
137209,49402.35547
137210,52381.19531
137211,17098.03516
137212,13492.4541
137213,96749.32813
137214,36319.91797
137215,121814.3047
137216,42465.84375
137217,102893.4453
137218,272603.6563
137219,23918.54883
137220,47588.34375
137221,80955.70313
137222,40881.71875
137223,162257.2031
137224,59367.92969
137225,128626.9688
137226,393449.2188
137227,125622.1172
137228,62007.5625
137229,65047.77344
137230,321435.0313
137231,13065.62402
137232,51603.64063
137233,35111.82422
137234,55524.05078
137235,36305.5
137236,39476.42578
137237,209320.2031
137238,198123.3594
137239,495080.5
137240,125456.8594
137241,135351.125
137242,106749.3047
137243,68752.84375
137244,157573.1094
137245,61855.78125
137246,-19794.35156
137247,21437.15234
137248,14414.39844
137249,91430.69531
137250,86069.75
137251,151858.5625
137252,35467.71875
137253,83597.80469
137254,72612.84375
137255,16757.70117
137256,31929.67383
137257,71267.70313
137258,24534.10938
137259,197450.8906
137260,187949.1875
137261,262358.125
137262,27143.23828
137263,53536.23438
137264,45861.09375
137265,122050.7578
137266,77604.60938
137267,64870.15234
137268,52841.33984
137269,153828.8281
137270,47516.94141
137271,162861.4375
137272,459350.9688
137273,146342.5469
137274,69718.86719
137275,108862.5547
137276,94957.375
137277,22274
137278,233790.8906
137279,117778.7969
137280,55069.04688
137281,261932
137282,84409.71094
137283,349891.25
137284,70497.625
137285,41949.69531
137286,267854.25
137287,22380.78125
137288,129766.9766
137289,67397.80469
137290,83537.9375
137291,1907.969116
137292,29793.65234
137293,54265.73828
137294,29271.07031
137295,471637.1875
137296,103678.0313
137297,194567.4375
137298,30373.16602
137299,20085.75781
137300,75018.69531
137301,177448.125
137302,330776.0938
137303,131947.3125
137304,33222.70313
137305,435185.5313
137306,305484.25
137307,15239.42578
137308,162914.7344
137309,46434.37891
137310,167419.9375
137311,91227.58594
137312,418515.1563
137313,33602.82031
137314,49092.90234
137315,34026.62109
137316,150792.0625
137317,153733.5156
137318,114447.7578
137319,136033.2344
137320,22303.49219
137321,41210.49219
137322,58912.77734
137323,197751.9375
137324,53654.42578
137325,204430.6094
137326,58340.28906
137327,107890.8281
137328,150854.2656
137329,290397.0625
137330,217174.2188
137331,100827.1563
137332,202151.4844
137333,62715.21094
137334,28642.23242
137335,96858.32031
137336,82925.3125
137337,51123.67969
137338,31877.05859
137339,532598.5625
137340,357946.375
137341,127846.2188
137342,2715.172363
137343,26980.18555
137344,54744.01563
137345,64074.05469
137346,172075.7656
137347,160685.5469
137348,106788.6484
137349,36510.98047
137350,46392.52344
137351,146154.7656
137352,29794.82813
137353,107611.3594
137354,171274.5313
137355,61525.07422
137356,124484.9063
137357,102046.7031
137358,40047.98828
137359,40901.9375
137360,71945.52344
137361,101803.3984
137362,43136.25391
137363,76609.66406
137364,81108.89063
137365,80069.42188
137366,25586.06836
137367,2850.639404
137368,205241.9375
137369,255097.7031
137370,44133.07813
137371,267747.0313
137372,119525.6406
137373,54445.625
137374,45594.24219
137375,34560.46484
137376,26598.03516
137377,41078.92578
137378,45228.44141
137379,280193.4063
137380,33244.83594
137381,27861.18945
137382,45171.76172
137383,65745.28906
137384,179748.5
137385,46999.08203
137386,43454.87891
137387,13542.83691
137388,89752.94531
137389,18625.9668
137390,51322.84766
137391,99185.79688
137392,13634.93555
137393,131565.3281
137394,107478.3047
137395,20254.94922
137396,81676.9375
137397,177799.25
137398,168677.3125
137399,10247.71777
137400,73436.49219
137401,75524.96094
137402,26241.73828
137403,112300.2813
137404,50983.75781
137405,47619.09766
137406,72366.72656
137407,-1913.863281
137408,108397.8984
137409,69254.47656
137410,69421.72656
137411,99658.14844
137412,11031.20996
137413,217330.0938
137414,90590.54688
137415,11971.1543
137416,222357.3906
137417,111447.25
137418,61945.9375
137419,48564.58203
137420,56485.80469
137421,292374.3125
137422,422293.875
137423,22965.74414
137424,67667.25
137425,14080.48633
137426,14912.7207
137427,48862.44141
137428,44488.61328
137429,711787.8125
137430,99663.48438
137431,50211.67188
137432,51852.17969
137433,45948.46484
137434,96932.85156
137435,165547.0469
137436,89541.74219
137437,103671.5938
137438,88930.89844
137439,79732.64844
137440,319961.5625
137441,78575.17969
137442,30428.05078
137443,218040.9219
137444,9975.585938
137445,65608.80469
137446,59414.23047
137447,81538.29688
137448,5011.410156
137449,64244.75
137450,50682.32813
137451,140117.6563
137452,14386.13379
137453,20185.91016
137454,41264.79688
137455,45140.82422
137456,26921.56836
137457,112566.9688
137458,134613.4063
137459,87236.53906
137460,70109.30469
137461,42968.85156
137462,73006.6875
137463,160771.1875
137464,77102.02344
137465,105682.8906
137466,195049.5
137467,194280.3438
137468,11654.34863
137469,30896.33008
137470,142059.7188
137471,59264.16016
137472,45050.01953
137473,57477.01953
137474,275812.9688
137475,41377.82422
137476,78420.03125
137477,35243.62109
137478,73896.28906
137479,41494.60938
137480,99971.07813
137481,67536.75
137482,31709.9082
137483,28404.05078
137484,46379.28125
137485,52988.55469
137486,69423.17188
137487,102227.7344
137488,167744.9844
137489,9909.515625
137490,-527.2456665
137491,66011.4375
137492,69021.45313
137493,42098.54297
137494,93970.32031
137495,248185.6719
137496,35926.625
137497,38605.46875
137498,29520.71484
137499,51858.39453
137500,50476.0625
137501,209949.4844
137502,28611.05078
137503,18687.38672
137504,107086.5703
137505,38162.44141
137506,187124.9375
137507,224272.7656
137508,102229.4063
137509,62397.13281
137510,47622.42578
137511,69917.77344
137512,168877.0156
137513,25155.55469
137514,58651.17188
137515,179606.2031
137516,60047.33594
137517,17494.73242
137518,96326.13281
137519,123338.375
137520,44380.85547
137521,48128.35156
137522,215354.75
137523,150250.7031
137524,49223.21484
137525,206072.5938
137526,103587.9844
137527,53898.42969
137528,28621.64258
137529,217099.5625
137530,8105.444336
137531,122742.9297
137532,36710.13672
137533,36906.13672
137534,157552.875
137535,54394.73828
137536,10899.88086
137537,230351.4688
137538,15037.15625
137539,169895.5313
137540,27582.92773
137541,86886.67188
137542,58460.79688
137543,138810.125
137544,55840.19531
137545,48823.80078
137546,421696.125
137547,34528.89063
137548,23055.49414
137549,46952.07422
137550,6371.714355
137551,42829.47266
137552,301676.75
137553,19558.99609
137554,54962.22656
137555,24038.70313
137556,31049.71289
137557,80001.1875
137558,19747.71875
137559,38279.55469
137560,137246.7656
137561,49666.8125
137562,71798.71875
137563,124976.9531
137564,74191.10938
137565,63172.98828
137566,46948.75391
137567,219359.9375
137568,59289.67969
137569,201007.4063
137570,63518.57422
137571,107029.75
137572,-7465.54248
137573,56132.09375
137574,139864.8594
137575,223727.5313
137576,110789.9922
137577,189151.4688
137578,114281.9297
137579,27739.19531
137580,82258.54688
137581,595093.9375
137582,34880.14844
137583,115337.2422
137584,108774.1875
137585,37912.03906
137586,54793.99219
137587,93719.85156
137588,75025.96875
137589,115421.6172
137590,86423.75
137591,30829
137592,159248.3125
137593,267532.7188
137594,39638.76563
137595,88731.23438
137596,83079.07813
137597,135075.0625
137598,53476.77734
137599,43485.57031
137600,26357.06055
137601,301420.0938
137602,16581.82422
137603,25197.49219
137604,28545.96484
137605,47182.73828
137606,17568.33398
137607,26024.46289
137608,95968.55469
137609,54505.11719
137610,43332.19922
137611,28509.47852
137612,41584.85156
137613,52747.69531
137614,56671.22656
137615,140811.3906
137616,9905.617188
137617,183238.0938
137618,79930.48438
137619,47497.55859
137620,23800.94141
137621,132579.9219
137622,64090.41016
137623,78213.375
137624,141429.9219
137625,280733.8438
137626,230645.0781
137627,40868.83984
137628,50792.10547
137629,66871.00781
137630,130977.0547
137631,36003.01172
137632,33627.74609
137633,30511.99219
137634,138467.8594
137635,121470.1328
137636,41337.46094
137637,24541.23633
137638,275334.3438
137639,29331.62695
137640,61244.375
137641,447129.4688
137642,157557.9375
137643,51707.85156
137644,272498.25
137645,665876.875
137646,585798.3125
137647,66941.02344
137648,38890.26563
137649,577003.0625
137650,189211.4375
137651,250374.75
137652,31635.58008
137653,69746.27344
137654,101490.1484
137655,289343.3125
137656,33036.52344
137657,76759.77344
137658,39878.22266
137659,37330.32422
137660,95967.73438
137661,2165.463623
137662,52092.46875
137663,57010.96094
137664,36550.16797
137665,109149.375
137666,28602.25
137667,17988.51953
137668,154207.6406
137669,20599.01953
137670,190264.4531
137671,121934.4844
137672,89805.67188
137673,30256.2832
137674,57178.78906
137675,149746.5
137676,3514.828125
137677,26334.82227
137678,53501.06641
137679,51388.28125
137680,108510.3203
137681,117183.3516
137682,32933.86719
137683,96685
137684,95569.08594
137685,177257.6563
137686,34185.13281
137687,341769.3125
137688,5553.054199
137689,27510.92578
137690,22555.4707
137691,91063.09375
137692,122937.5781
137693,102678.7188
137694,47949.65625
137695,15795.64453
137696,16948.79883
